"CONTEXT", "ID", "TEXT"
"speech:ask-wrong-purpose","This entry permit is for work.","Essa licença é para trabalhar."
"speech:ask-wrong-purpose","You are authorized for transit only.","Você só está [m]autorizado[/m][f]autorizada[/f] a trafegar."
"speech:ask-wrong-purpose","You have only a visitors entry permit.","Sua licença é só para visita."
"speech:ask-wrong-purpose","This entry permit is for immigrating.","Esta licença é para imigrar."
"speech:ask-wrong-purpose","Your entry purpose does not match up.","Não é o que diz no seu propósito de entrada."
"speech:ask-wrong-purpose","This entry permit purpose does not match.","Isso não bate com o propósito na sua licença."
"speech:mistake-prefix","Right.","É verdade."
"speech:mistake-prefix","I make mistake.","Eu cometo erro."
"speech:mistake-prefix","Yes, of course.","Sim, é claro."
"speech:mistake-prefix","Apologies.","Peço desculpas."
"speech:wrong-purpose","$mistake-prefix I am just visiting.","$mistake-prefix Estou só visitando."
"speech:wrong-purpose","$mistake-prefix I just pass through.","$mistake-prefix Só estou de passagem."
"speech:wrong-purpose","$mistake-prefix I have come to work.","$mistake-prefix Vim para trabalho."
"speech:wrong-purpose","$mistake-prefix I move here permanently.","$mistake-prefix Vou morar aqui."
"speech:ask-duration","Duration of stay?","Tempo de estadia?"
"speech:random-stay","I stay","Fico"
"speech:random-stay","I remain for","Ficarei"
"speech:random-stay","It will be","Vou ficar"
"speech:state-duration","$random-stay forever.","$random-stay pra sempre."
"speech:state-duration","$random-stay until I die.","$random-stay até morrer."
"speech:state-duration","I don't plan to leave.","Não pretendo ir embora."
"speech:state-duration","$random-stay just 2 days.","$random-stay só dois dias."
"speech:state-duration","$random-stay couple days.","$random-stay até amanhã."
"speech:state-duration","$random-stay just 14 days.","$random-stay só catorze dias."
"speech:state-duration","$random-stay couple weeks.","$random-stay duas semanas."
"speech:state-duration","$random-stay only two weeks.","$random-stay duas semanas."
"speech:state-duration","$random-stay 30 days.","$random-stay trinta dias."
"speech:state-duration","$random-stay a few weeks.","$random-stay algumas semanas."
"speech:state-duration","$random-stay one month.","$random-stay um mês."
"speech:state-duration","$random-stay 60 days.","$random-stay sessenta dias."
"speech:state-duration","$random-stay 8 weeks.","$random-stay oito semanas."
"speech:state-duration","$random-stay couple months.","$random-stay um mês e pouco."
"speech:state-duration","$random-stay two months.","$random-stay dois meses."
"speech:state-duration","$random-stay 90 days.","$random-stay noventa dias."
"speech:state-duration","$random-stay 12 weeks.","$random-stay doze semanas."
"speech:state-duration","$random-stay three months.","$random-stay três meses."
"speech:state-duration","$random-stay a few months.","$random-stay alguns meses."
"speech:state-duration","$random-stay six months.","$random-stay seis meses."
"speech:state-duration","$random-stay half a year.","$random-stay meio ano."
"speech:state-duration","$random-stay one year.","$random-stay um ano."
"speech:state-duration","$random-stay full year.","$random-stay um ano inteiro."
"speech:state-duration","$random-stay a year.","$random-stay por um ano."
"speech:ask-wrong-duration","The length of your stay is different.","Você não está [m]autorizado[/m][f]autorizada[/f] a ficar por esse tempo."
"speech:wrong-duration","$mistake-prefix $state-duration","$mistake-prefix $state-duration"
"speech:ask-forgery-missing","This document is missing its seal.","O documento está sem o selo."
"speech:ask-forgery-missing","There is no seal here.","Não há um selo aqui."
"speech:ask-forgery-missing","I do not see the required seal here.","Não encontrei o selo necessário aqui."
"speech:ask-forgery-wrong","This document is forged.","Este documento é falso."
"speech:ask-forgery-wrong","This is a forgery.","Isto é uma falsificação."
"speech:ask-forgery-idcard","This card contains false information.","Esse cartão tem informações falsas."
"speech:ask-forgery-diplo","This seal is forged.","Este selo é falsificado."
"speech:ask-forgery-diplo","This seal is not correct.","Este selo não está certo."
"speech:ask-forgery-asylumgrant","This seal is forged.","Este selo é falso."
"speech:ask-forgery-asylumgrant","This grant is not sealed properly.","Sua garantia não tem o selo correto."
"speech:ask-wrong-birthdate","These dates do not match.","Estas datas não batem."
"speech:forgery","I have no idea what you are talking about.","Não sei do que está falando."
"speech:forgery","I do not know anything about that.","Isso é novidade para mim."
"speech:forgery","I do not understand.","Não pode ser."
"speech:ask-expired-paper","This document has expired.","Este documento está vencido."
"speech:ask-expired-paper","You cannot enter using an expired document.","Você não pode entrar com um documento vencido."
"speech:expired-permit","I could not come until now.","Só pude chegar agora."
"speech:expired-permit","I was busy.","Eu estava ocupado."
"speech:expired-passport","What? That is mistake. I just renewed it.","O quê? Isso é erro. Acabei de renovar."
"speech:expired-passport","That must be a typographical error.","Deve ser erro de digitação."
"speech:expired-asylumgrant","There was nothing I could do.","Não havia nada que eu pudesse fazer."
"speech:expired-asylumgrant","My travel was difficult.","Minha viagem muito complicada."
"speech:expired-asylumgrant","Please, have mercy.","Por favor, tenha piedade."
"speech:ask-missing-passport","Where is passport?","Onde está passaporte?"
"speech:ask-missing-passport","A passport is required.","O passaporte é obrigatório."
"speech:missing-passport","They took away my passport.","Confiscaram meu passaporte."
"speech:missing-passport","What is passport?","O que ser passaporte?"
"speech:ask-missing-entrypermit","Where is the entry permit?","Onde está a licença de entrada?"
"speech:ask-missing-entrypermit","You have no entry permit.","Você não tem licença de entrada."
"speech:ask-missing-entrypermit","The entry permit is missing.","Está faltando a licença de entrada."
"speech:missing-permit","I was not able to get one.","Não consegui tirar uma."
"speech:missing-permit","What is that?","O que é isso?"
"speech:missing-permit","Do I need one?","Eu preciso de uma?"
"speech:missing-permit","Is required?","É obrigatório?"
"speech:missing-permit","I lost it.","Eu perdi a minha."
"speech:missing-permit","I did not know it was required.","Não sabia que era obrigatório."
"speech:ask-missing-workpermit","Where is the work pass?","Onde está seu visto de trabalho?"
"speech:ask-missing-workpermit","You have no work pass.","Você não tem um visto de trabalho."
"speech:ask-missing-workpermit","The work pass is missing.","Está faltando o visto de trabalho."
"speech:missing-workpermit","I will get one after I enter.","Vou tirá-lo depois de entrar."
"speech:ask-missing-idcard","Where is your id card?","Onde está sua identidade?"
"speech:ask-missing-idcard","I need your id card.","Eu preciso da sua identidade."
"speech:missing-idcard","I never got one.","Não recebi uma."
"speech:missing-idcard","I left before they were issued.","Tive que vir antes de receber."
"speech:missing-idcard","I lost it.","Perdi a minha."
"speech:ask-missing-idsupplement","You must carry an id supplement.","Você precisa de um cartão complementar."
"speech:ask-missing-idsupplement","Where is your id supplement?","Onde está seu cartão complementar?"
"speech:missing-idsupplement","I never got one.","Não cheguei a receber um."
"speech:missing-idsupplement","What is a supplement?","Cartão o quê?"
"speech:missing-idsupplement","This was not provided to me.","Não me deram isso."
"speech:ask-missing-asylumgrant","You have no grant for asylum.","Você não tem garantia de asilo."
"speech:ask-missing-asylumgrant","Where is your asylum grant?","Onde está a garantia de asilo?"
"speech:missing-asylumgrant","I could not secure one in time.","Não pude conseguir uma a tempo."
"speech:missing-asylumgrant","I have none.","Não tenho."
"speech:missing-asylumgrant","What is that?","O que é isso?"
"speech:ask-missing-accesspermit","Where is the access permit?","Onde está sua licença de acesso?"
"speech:ask-missing-accesspermit","You have no access permit.","Você não tem uma licença de acesso."
"speech:ask-missing-accesspermit","The access permit is missing.","Está faltando a licença de acesso."
"speech:ask-wrong-name","These names do not match.","Estes nomes não batem."
"speech:wrong-name","I have two different names.","Eu tenho dois nomes diferentes."
"speech:wrong-name","I have multiple names.","Eu tenho mais de um nome."
"speech:wrong-name","My name was changed recently.","Mudei meu nome recentemente."
"speech:ask-wrong-workend","You are not authorized to work this long.","Você não tem autorização para trabalhar por todo esse tempo."
"speech:ask-wrong-workend","This work pass expires before your visit.","Seu visto de trabalho expira antes da sua estadia."
"speech:wrong-workend","I will renew the pass soon.","Eu renova visto logo."
"speech:wrong-workend","I am planning to renew it.","Eu pretendo renová-lo."
"speech:wrong-workend","My entry permit is longer than I need.","Minha licença dura mais do que preciso."
"speech:ask-wrong-idnumber","These numbers do not match.","Estes números não batem."
"speech:ask-wrong-idnumber","There is a discrepancy here.","Tem algo errado aqui."
"speech:ask-wrong-idnumber","There are two different numbers here.","São dois números diferentes."
"speech:wrong-idnumber","It must be a mistake. The document is valid.","Só pode ser erro. Documento é válido."
"speech:wrong-idnumber","Check again.","Confere de novo."
"speech:ask-wrong-face","This does not look like you.","Esta foto não parece com você."
"speech:ask-wrong-face","Your picture. It is different.","A sua foto está diferente."
"speech:ask-wrong-face","Your appearance has changed.","Sua aparência mudou."
"speech:wrong-face","It is an old picture.","É uma foto antiga."
"speech:wrong-face","I had surgery.","Eu fiz uma cirurgia."
"speech:wrong-face","The years have been cruel.","Os anos foram cruéis."
"speech:wrong-face","I do not know what to say. It is me.","Não sei o que dizer. É foto minha."
"speech:ask-wrong-issuingcity","This issuing city is incorrect.","A cidade de origem está incorreta."
"speech:ask-wrong-issuingcity","Your passport has false information.","Seu passaporte tem informações falsas."
"speech:ask-wrong-gender","You are a man?","Você é um homem?"
"speech:ask-wrong-gender","It says here that you are male.","Aqui diz que você é do sexo masculino."
"speech:ask-wrong-gender","You are a woman?","Você é mulher?"
"speech:ask-wrong-gender","Your passport says you are female.","Seu passaporte diz que você é do sexo feminino."
"speech:ask-wrong-gender","Are you a woman or a man?","Você é homem ou mulher?"
"speech:ask-wrong-gender","You are male or female?","Você é de qual sexo?"
"speech:wrong-gender","The passport is correct.","A informação no passaporte está correta."
"speech:wrong-gender","Why do you ask?","Por que pergunta?"
"speech:wrong-gender","As the document says.","É o que diz no documento."
"speech:wrong-gender","What is this question?","Que pergunta é essa?"
"speech:ask-wrong-gender-busted","There is a problem with your documentation.","Há um problema em seus documentos."
"speech:ask-approved","Glory to Arstotzka.","Glória à Arstotzka."
"speech:ask-approved","Cause no trouble.","Não cause problemas."
"speech:ask-nativesonly","Try again.","Tente outro dia."
"speech:ask-nativesonly","Arstotzkans only.","Só entram Arstotzkanos."
"speech:ask-wrong-nation","No entry from Obristan.","Proibida a entrada de obristanos."
"speech:ask-wrong-nation","No entry from Kolechia.","Proibida a entrada de kolechianos."
"speech:ask-wrong-nation","No entry from United Federation.","Proibida a entrada de confederados."
"speech:ask-wrong-nation","No entry from Antegria.","Proibida a entrada de antegrianos."
"speech:ask-wrong-nation","No entry from Republia.","Proibida a entrada de republianos."
"speech:ask-wrong-nation","No entry from Arstotzka.","Proibida a entrada de arstotzkanos."
"speech:ask-wrong-nation","No entry from Impor.","Proibida a entrada de imporianos."
"speech:ask-search","Face the scanner.","Vire para o scanner."
"speech:ask-search","Turn towards the scanner.","Fique de frente para o scanner."
"speech:ask-detain","Wait here.","Espere aqui."
"speech:ask-detain","One moment please.","Só um minuto, por favor."
"speech:detain","What are you doing?","O que está fazendo?"
"speech:detain","What is happening?","O que está acontecendo?"
"speech:detain","What is this?","O que é isso?"
"speech:detain","You cannot do this!","Você não pode fazer isso!"
"speech:detain","What will happen to me?","O que vai acontecer comigo?"
"speech:detain","Who do you think you are?","Quem você pensa que é?"
"speech:detain","You have no authority for this!","Você não tem autoridade para isso!"
"speech:detain","You are a fool!","Você é um imbecil!"
"speech:ask-search-enabled","You have been selected for a random search.","Você foi [m]selecionado[/m][f]selecionada[/f] para uma revista aleatória."
"speech:ask-wrong-entryticket-date","This ticket is for another day.","Esse bilhete é válido para outro dia."
"speech:ask-wrong-entryticket-date","You cannot enter today.","Você não pode entrar hoje."
"speech:ask-wrong-entryticket-date","The date on this ticket is wrong.","A data no bilhete está errada."
"speech:wrong-entryticket-date","It is my mistake.","Foi erro meu."
"speech:wrong-entryticket-date","Oh?","Sério?"
"speech:ask-missing-entryticket","You cannot enter without a ticket.","Você não pode entrar sem bilhete."
"speech:ask-missing-entryticket","Foreigners must present an entry ticket.","Estrangeiros devem apresentar um bilhete de acesso."
"speech:ask-missing-entryticket","Where is your entry ticket?","Onde está seu bilhete?"
"speech:missing-entryticket","I do not know what that is.","Não sei o que é isso."
"speech:missing-entryticket","I have none.","Não tenho isso."
"speech:missing-entryticket","It was lost.","Perdi o meu."
"speech:ask-wrong-identity","I cannot verify your identity.","Não consigo verificar sua identidade."
"speech:ask-wrong-identity","Your identity does not match.","Sua identidade não bate."
"speech:ask-wrong-alias","There is no record of this name.","Não há registros desse nome."
"speech:ask-wrong-alias","I cannot verify your alias.","Seu segundo nome não está no meu sistema."
"speech:ask-wrong-fingerprints","Your fingerprints do not match our records.","Suas digitais não batem com nossos registros."
"speech:ask-wrong-fingerprints","I cannot verify your fingerprints.","O registro não confirma suas digitais."
"speech:ask-contraband","There is zero tolerance for contraband.","Temos tolerância zero para contrabandos."
"speech:ask-contraband","You have made a mistake coming here.","Você cometeu um erro ao vir aqui."
"speech:contraband","You can see that?","Como você encontrou?"
"speech:contraband","What?","Como é?"
"speech:contraband","I know nothing.","Não sei de nada."
"speech:contraband","Is it so obvious?","É tão obvio?"
"speech:ask-wrong-information","This information does not look correct.","Esta informação não parece correta."
"speech:ask-wrong-information","This is incorrect.","Isto está incorreto."
"speech:ask-wrong-height","Your height is different.","Sua altura está diferente."
"speech:wrong-height","Perhaps my shoes are different.","Deve ser por causa de sapato."
"speech:wrong-height","It is a natural difference.","É diferença natural."
"speech:ask-wrong-weight","Your weight is different.","Seu peso está diferente."
"speech:wrong-weight","I am wearing different clothes.","Estou usando roupas diferentes."
"speech:wrong-weight","My weight has changed naturally.","Foi uma mudança natural."
"speech:ask-criminal","You have interesting face.","Você tem um rosto familiar."
"speech:ask-criminal","Maybe you should not have come.","Acho que você não devia ter vindo aqui."
"speech:ask-criminal","We have some questions for you.","Teje preso."
"speech:criminal","I have nothing to say.","Não tenho nada a dizer."
"speech:criminal","Let me through or you will regret it.","Se não me deixar passar, vai se arrepender."
"speech:criminal","I do not like your tone.","Não gosto desse tom de voz."
"speech:ask-wrong-description","This does not sound like you.","Isto não parece te descrever."
"speech:ask-wrong-description","You do not match this description.","Essa descrição não parece ser sua."
